1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.117139,0.0,0.0,0.0,0.0,0.017499,0.017111,8.2e-05,0.008471,0.110759,0.070336,0.190229,0.0982,0.0
0.121108,0.0,0.0,0.0,0.0,0.015677,0.017359,0.00041,0.020334,0.092312,0.048151,0.187944,0.098811,0.0
0.117293,0.0,0.0,0.0,0.00016,0.017362,0.024422,0.0,0.017305,0.090969,0.062176,0.205798,0.096703,0.0
0.116677,0.0,0.0,0.0,0.0,0.020857,0.015042,0.0,0.013439,0.094415,0.052656,0.192216,0.097457,0.0
0.104655,0.0,0.0,0.0,0.0,0.018055,0.020429,0.0,0.018544,0.09031,0.082363,0.199684,0.10106,0.0
0.116793,0.0,0.0,0.0,0.0,0.017924,0.016113,0.0,0.423716,0.094339,0.064471,0.843999,0.101249,0.0
0.139642,0.0,0.0,0.0,0.0,0.017297,0.016586,0.0,0.784509,0.091121,0.11581,0.547854,0.105057,0.0
0.178869,0.0,0.0,0.0,0.0,0.01954,0.01569,0.0,0.196511,0.091298,0.10221,0.325572,0.100975,0.0
0.610666,0.0,0.0,0.0,0.0,0.021787,0.017047,0.0,0.078828,0.09705,0.101317,0.179188,0.101655,0.0
0.735049,2.4e-05,0.0,0.0,0.0,0.01361,0.016435,0.0,0.01153,0.090412,0.085423,0.095417,0.10469,0.0
0.870877,0.0,0.0,0.0,0.0,0.023035,0.016574,0.0,0.014322,0.090437,0.058649,0.034164,0.105883,0.0
0.824561,0.0,0.0,0.0,0.002086,0.019358,0.017359,0.0,0.02503,0.102321,0.104037,0.026769,0.104021,0.0
0.820592,0.0,0.0,0.0,0.0,0.019429,0.017462,0.0,0.028736,0.094745,0.054059,0.021421,0.103209,0.0
0.18226,0.0,0.0,0.0,0.0,0.020602,0.015434,0.0,0.069791,0.269461,0.071526,0.016541,0.11125,0.0
0.131859,0.0,0.0,0.000497,0.0,0.016906,0.017735,0.0,0.075646,0.090716,0.086825,0.021281,0.108104,0.0
0.133092,0.000111,0.0,0.0,0.0,0.022762,0.013715,0.0,0.421142,0.090335,0.059244,0.599828,0.107112,0.0
0.11791,8e-05,0.0,0.0,0.0,0.024553,0.010447,0.000328,0.731844,0.094745,0.070633,0.282541,0.109093,0.0
0.104655,0.000406,0.0,0.0,0.0,0.026072,0.020348,0.0,0.080158,0.09292,0.08827,0.025917,0.108519,0.0
0.1334,0.096015,0.0,0.0,8e-05,0.027883,0.017524,0.0,0.075424,0.095758,0.055291,0.020531,0.105228,0.0
0.103961,0.006664,0.0,0.0,0.0,0.016451,0.016531,0.0,0.060302,0.092895,0.088823,0.018617,0.109967,0.0
0.117371,0.000143,0.0,0.0,0.0,0.022976,0.020558,0.0,0.078537,0.090158,0.035657,0.025917,0.106074,0.0
0.137369,0.008994,0.0,0.0,0.0,0.021076,0.019786,0.0,0.070739,0.094998,0.121037,0.047727,0.108591,0.0
0.134094,0.065423,0.0,0.0,0.0,0.018515,0.020536,0.0,0.115882,0.090969,0.187675,0.058844,0.104402,0.0
0.146925,0.0,0.0,0.000213,0.0,0.01995,0.014668,0.0,0.111411,0.095353,0.075096,0.041246,0.107108,0.0
0.167232,0.0,0.0,0.0,0.0,0.020036,0.024888,0.0,0.028671,0.091425,0.072291,0.011737,0.101794,0.0
0.101611,0.0793,0.0,0.0,0.0,0.025332,0.021499,0.0,0.345198,0.09145,0.080918,0.626916,0.111202,0.0
0.118873,0.010934,0.0,0.0,0.0,0.01786,0.018195,0.0,0.68578,0.098013,0.074671,0.23969,0.112424,0.0
0.136213,4e-05,0.0,0.0,0.0,0.019467,0.020195,0.0,0.031926,0.109872,0.039992,0.032341,0.106707,0.0
0.117602,0.019388,0.0,0.0,0.0,0.022112,0.019678,0.0,0.012529,0.131918,0.096303,0.017345,0.105075,0.0
0.104693,0.061471,0.0,0.000142,0.0,0.025887,0.021207,0.0,0.023332,0.093528,0.074458,0.028693,0.117596,0.0
0.135057,3.2e-05,0.0,0.0,0.0,0.021777,0.021652,0.000574,0.018384,0.090792,0.110412,0.017047,0.125016,0.0
0.117216,4.8e-05,0.0,0.0,0.0,0.018907,0.027277,0.0,0.018873,0.096366,0.110752,0.02387,0.125442,0.0
0.104886,0.082488,0.0,0.0,0.00016,0.021945,0.02657,0.0,0.02342,0.091324,0.021419,0.025063,0.11586,0.0
0.133593,0.0,0.0,0.000142,0.0,0.019917,0.018241,0.0,0.012005,0.09477,0.067361,0.018392,0.127492,0.0
0.120646,0.0,0.0,0.0,0.0,0.013873,0.02612,0.0,0.022709,0.081112,0.11105,0.019633,0.120153,0.0
0.120453,0.042393,0.0,0.0,0.0,0.019907,0.025089,0.0,0.397897,0.102853,0.078708,0.64683,0.128663,0.0
0.139026,0.043658,0.0,0.0,0.0,0.023884,0.019734,0.0,0.780524,0.095302,0.067743,0.362188,0.126345,0.0
0.038263,0.0,0.0,0.0,0.0,0.022502,0.021737,0.0,0.081876,0.089043,0.20986,0.071142,0.129083,0.0
0.369605,0.0,0.0,0.0,0.0,0.025693,0.0213,0.0,0.058188,0.092768,0.312537,0.04911,0.133831,0.0
0.12238,0.08322,0.0,0.0,0.000481,0.018161,0.025015,8.2e-05,0.022851,0.093604,0.044921,0.014842,0.137163,0.0
0.085196,0.0,0.0,7.1e-05,0.0,0.026739,0.020913,0.0,0.023183,0.078451,0.106077,0.027414,0.129663,0.0
0.149545,0.0,0.0,0.0,0.0,0.025817,0.020911,8.2e-05,0.024151,0.110075,0.063918,0.027076,0.131096,0.0
0.121301,0.049065,0.0,0.0,0.0,0.02503,0.020925,0.0,0.019887,0.109872,0.119167,0.02087,0.149256,0.0
0.118873,0.025884,0.0,0.0,0.0,0.021839,0.025507,0.0,0.020602,0.132957,0.088015,0.022699,0.139281,0.0
0.12107,0.0,0.0,0.0,0.0,0.021347,0.020816,8.2e-05,0.010479,0.091121,0.063833,0.025215,0.137554,0.0
0.08508,0.010672,0.0,0.0,0.0,0.019399,0.021391,0.000328,0.33569,0.091755,0.079303,0.613992,0.150343,0.0
0.150817,0.062322,0.0,0.001277,0.0,0.024053,0.02421,0.0,0.70562,0.095707,0.121079,0.254013,0.142831,0.0
0.104269,0.0,0.0,0.0,0.00016,0.023705,0.021325,8.2e-05,0.026465,0.093123,0.049681,0.037117,0.118436,0.0
0.117871,0.0,0.0,0.0,0.0,0.026971,0.024515,0.0,0.019653,0.107186,0.092138,0.017209,0.124291,0.0
0.120723,0.062099,0.0,0.0,0.0,0.021852,0.020188,0.0,0.02194,0.091932,0.069061,0.022554,0.114815,0.0
0.118026,2.4e-05,0.0,0.000142,0.0,0.025001,0.02426,0.0,0.02853,0.094745,0.120952,0.032278,0.125681,0.0
0.12211,0.0,0.0,0.0,0.0,0.02349,0.025784,0.0,0.027769,0.096594,0.120782,0.051525,0.117892,0.0
0.167502,0.056978,0.0,0.0,0.0,0.023609,0.025115,0.0,0.070552,0.091248,0.185508,0.053309,0.152218,0.0
0.175786,0.0,0.0,0.0,0.0,0.026312,0.016899,0.0,0.06958,0.093756,0.094688,0.05111,0.152822,0.0
0.089203,0.0,0.0,0.0,0.0,0.019709,0.027759,0.0,0.025516,0.090792,0.08963,0.026781,0.125281,0.0
0.151318,0.055387,0.0,0.0,0.0,0.02097,0.025549,0.0,0.35646,0.0914,0.10272,0.575591,0.130278,0.0
0.102304,0.0,0.0,0.0,0.0,0.021031,0.025046,0.0,0.674111,0.099128,0.093413,0.286367,0.12297,0.0
0.120954,8e-06,0.0,0.0,0.0,0.023264,0.018568,0.0,0.02983,0.110683,0.090735,0.035424,0.130541,0.0
0.119528,0.0,0.0,0.0,0.0,0.020243,0.02275,0.0,0.021787,0.132805,0.068848,0.025237,0.139267,0.0
0.136907,0.034036,0.0,0.0,0.0,0.028414,0.032498,0.000164,0.028545,0.091552,0.11275,0.024962,0.17281,0.0
0.134017,0.0,0.0,0.0,0.0,0.024844,0.021857,0.0,0.020506,0.108352,0.100977,0.026044,0.129544,0.0
0.101341,0.0,0.0,0.0,0.0,0.026253,0.027795,0.000984,0.019669,0.096746,0.09711,0.025788,0.131832,0.0
0.121725,0.025503,0.0,0.0,8e-05,0.026281,0.02314,0.0,0.018395,0.090918,0.097663,0.022035,0.124728,0.0
0.135211,4e-05,0.0,0.0,0.0,0.023492,0.023746,0.0,0.027543,0.086509,0.09983,0.022528,0.135241,0.0
0.121301,0.0,0.0,0.0,0.0,0.031019,0.027463,0.000492,0.020575,0.100826,0.097068,0.030006,0.166101,0.0
0.10188,0.030974,0.0,0.0,0.0,0.025779,0.023139,0.0,0.399993,0.09145,0.133192,0.657982,0.143611,0.0
0.139797,0.0,0.0,0.0,0.0,0.020258,0.026292,0.0,0.802235,0.09586,0.087463,0.39021,0.127538,0.0
0.179909,0.023888,0.0,0.0,0.0,0.025351,0.024606,0.0,0.181213,0.091831,0.246579,0.161653,0.138247,0.0
0.147156,0.012445,0.0,0.0,0.0,0.022108,0.022318,0.0,0.11618,0.090817,0.086825,0.053309,0.1377,0.0
0.121224,8e-06,0.0,0.0,0.0,0.022943,0.019638,0.0,0.026182,0.095175,0.101147,0.032227,0.140228,0.0
0.118257,0.037423,0.0,0.0,0.0,0.026835,0.026347,0.0,0.020479,0.208925,0.09116,0.022073,0.140373,0.0
0.117756,1.6e-05,0.0,0.0,0.0,0.02667,0.024164,0.0,0.029187,0.105058,0.140586,0.027614,0.141608,0.0
0.10531,0.0,0.0,0.0,0.0,0.022731,0.020713,0.0,0.027811,0.151404,0.068253,0.02124,0.14254,0.0
0.117833,0.036183,0.0,0.0,0.0,0.023224,0.029457,0.0,0.019715,0.091526,0.10731,0.028053,0.14345,0.0
0.139797,0.0,0.0,0.0,0.0,0.025534,0.0258,0.0,0.027482,0.094466,0.104037,0.024427,0.145418,0.0
0.102189,8e-06,0.0,0.0,0.0,0.031489,0.028451,0.0,0.351707,0.090842,0.138972,0.592986,0.145445,0.0
0.144844,0.112007,0.0,0.0,0.0,0.023278,0.027468,0.0,0.683825,0.095403,0.090608,0.290265,0.154418,0.0
0.121416,0.196468,0.0,0.0,0.0,0.027413,0.024217,0.000492,0.054333,0.092261,0.086528,0.036363,0.15292,0.0
0.118642,0.277882,0.0,0.0,8e-05,0.024051,0.02721,0.0,0.026006,0.091425,0.143731,0.034784,0.158225,0.0
0.122341,0.040501,0.0,0.0,0.0,0.028606,0.022554,0.0,0.024097,0.093756,0.087675,0.017835,0.14834,0.0
0.118449,0.055856,0.0,0.0,0.0,0.02119,0.024227,0.0,0.028606,0.08917,0.116192,0.030759,0.15942,0.0
0.139219,0.082624,0.0,0.0,0.0,0.024945,0.027995,0.0,0.032541,0.097507,0.161708,0.044898,0.15306,0.0
0.134864,0.094512,0.0,7.1e-05,0.0,0.022721,0.025193,0.0,0.068211,0.089651,0.125074,0.06211,0.154311,0.0
0.163263,0.255441,0.0,0.0,0.0,0.022067,0.024561,0.0,0.065549,0.091704,0.160731,0.05093,0.156064,0.0
0.135018,0.264181,0.0,0.0,0.0,0.025966,0.02617,0.000164,0.021883,0.112128,0.124182,0.022753,0.154774,0.0
0.118604,0.236451,0.0,0.0,0.0,0.025898,0.02843,0.0,0.354904,0.091172,0.076881,0.581812,0.15703,0.0
0.119105,0.241716,0.0,0.0,0.0,0.020538,0.022788,8.2e-05,0.689214,0.097507,0.135104,0.293344,0.167268,0.0
0.140567,0.262845,0.0,0.0,0.0,0.02263,0.027035,0.0,0.036626,0.049539,0.112452,0.034924,0.164933,0.0
0.118334,0.247028,0.0,0.0,8e-05,0.027527,0.023066,8.2e-05,0.019474,0.098824,0.1153,0.027446,0.157163,0.0
0.105734,0.236237,0.0,0.0,0.0,0.019272,0.026207,0.0,0.030438,0.106274,0.11326,0.028411,0.161668,0.0
0.13498,0.231728,0.0,0.0,0.0,0.029622,0.023723,0.0,0.02612,0.09216,0.125712,0.021335,0.163287,0.0
0.118372,0.237247,0.0,0.0,0.0,0.022328,0.026433,0.000328,0.020636,0.096417,0.135062,0.033882,0.169864,0.0
0.12211,0.244539,0.0,0.0,0.00016,0.025746,0.026273,0.0,0.024954,0.093174,0.11275,0.024129,0.163068,0.0
0.119143,0.229589,0.0,0.0,0.0,0.027443,0.031308,0.0,0.023703,0.091374,0.133277,0.029572,0.167695,0.0
0.123035,0.235362,0.0,0.0,0.0,0.02117,0.025327,0.0,0.027795,0.097101,0.066171,0.0278,0.168676,0.0
0.138178,0.22799,0.0,0.0,0.0,0.027434,0.021252,0.0,0.364235,0.090792,0.162686,0.682548,0.17644,0.0
0.12265,0.235601,0.0,0.0,0.0,0.020438,0.023194,0.0,0.842307,0.094922,0.154016,0.329866,0.182384,0.0
0.304948,0.234495,0.0,0.0,0.0,0.023778,0.023899,0.0,0.089337,0.09102,0.375053,0.084828,0.166115,0.0
0.190159,0.237501,0.0,0.0,0.0,0.017683,0.02544,8.2e-05,0.051441,0.09145,0.134849,0.041117,0.172315,0.0
0.118411,0.239044,0.0,0.0,0.0,0.022042,0.026674,0.0,0.030404,0.095049,0.115172,0.032427,0.173547,0.0
0.122688,0.239974,0.0,0.0,0.0,0.024725,0.02319,8.2e-05,0.024005,0.091121,0.119507,0.023085,0.16645,0.0
0.135943,0.236746,0.0,0.0,0.0,0.022123,0.024184,0.0,0.028308,0.099483,0.141266,0.033943,0.175781,0.0
0.109433,0.244237,0.0,0.0,0.0,0.02383,0.026328,0.0,0.025271,0.13136,0.085593,0.030148,0.178995,0.0
0.137176,0.251847,0.0,0.0,0.0,0.025581,0.024381,0.0,0.025099,0.110556,0.162303,0.018845,0.176988,0.0
0.103961,0.236587,0.0,0.000284,0.0,0.023727,0.024706,0.0,0.030916,0.095023,0.144114,0.024294,0.163195,0.0
0.107622,0.241127,0.0,7.1e-05,0.0,0.023945,0.02126,0.0,0.359291,0.098774,0.08402,0.587224,0.176659,0.0
0.153437,0.23568,0.0,0.0,0.0,0.028614,0.029964,0.00041,0.673435,0.106375,0.136507,0.293471,0.183155,0.0
0.123651,0.233358,0.0,0.004754,0.000241,0.0221,0.023218,0.0,0.04185,0.092135,0.154186,0.038094,0.188756,0.0
0.12026,0.239839,0.0,0.0,0.000722,0.02574,0.021828,0.0,0.01903,0.108631,0.103952,0.031971,0.182361,0.0
0.103961,0.234265,0.0,0.0,0.0,0.02113,0.017766,0.0,0.029191,0.094871,0.156991,0.022376,0.177311,0.0
0.140798,0.229764,0.0,0.0,0.0,0.020506,0.020025,0.0,0.033463,0.091755,0.149936,0.03724,0.1752,0.0
0.127004,0.235354,0.0,0.0,0.000562,0.024468,0.024518,0.0,0.028824,0.096594,0.197025,0.036269,0.191552,0.0
0.155325,0.236062,0.0,0.0,0.000401,0.023502,0.021921,0.0,0.084457,0.093756,0.244496,0.064056,0.194502,0.0
0.180102,0.126114,0.0,0.0,0.0,0.023459,0.022306,0.0,0.071072,0.108301,0.155589,0.072414,0.197982,0.0
0.121494,5.6e-05,0.0,0.0,0.0,0.022851,0.026263,0.0,0.032205,0.09553,0.156694,0.026933,0.204237,0.0
0.125539,0.000183,0.0,7.1e-05,0.0,0.023515,0.026553,0.0,0.331855,0.091096,0.144029,0.579455,0.198951,0.0
0.122842,0.0,0.0,0.0,0.0,0.019449,0.021221,0.0,0.719897,0.09999,0.172121,0.309885,0.206063,0.0
0.126541,1.6e-05,0.0,0.0,0.0,0.023593,0.023741,0.0,0.043774,0.129105,0.133447,0.034481,0.207407,0.0
0.12265,1.6e-05,0.0,0.0,0.0,0.022118,0.019208,0.0,0.022154,0.109365,0.187335,0.025819,0.200674,0.0
0.137408,0.0,0.0,0.0,0.0,0.028173,0.030682,0.0,0.031383,0.095555,0.168933,0.029443,0.197902,0.0
0.092825,0.0,0.0,7.1e-05,0.0,0.021052,0.027384,0.000328,0.027467,0.106527,0.170506,0.030522,0.202568,0.0
0.153938,0.000103,0.0,0.0,0.0,0.020162,0.023163,0.0,0.026392,0.09363,0.175393,0.031117,0.223778,0.0
0.126002,8.7e-05,0.0,0.0,0.00016,0.024285,0.023084,0.0,0.027264,0.09586,0.173396,0.023661,0.201241,0.0
0.089704,4.8e-05,0.0,0.0,0.0,0.026296,0.026152,0.0,0.032323,0.094821,0.160178,0.03124,0.221618,0.0
0.137831,0.0,0.0,7.1e-05,0.0,0.020225,0.018157,0.00041,0.021688,0.097253,0.209137,0.024715,0.221146,0.0
0.125771,4e-05,0.0,0.0,0.0,0.017592,0.027326,0.0,0.432194,0.091248,0.184615,0.651739,0.223505,0.0
0.14338,0.0,0.0,0.0,0.0,0.023586,0.023441,0.000164,0.812714,0.092211,0.213727,0.40739,0.219705,0.0
0.169004,0.0,0.0,7.1e-05,0.0,0.01515,0.023199,0.0,0.191531,0.112406,0.157714,0.178944,0.208829,0.0
0.15178,8e-06,0.0,0.000284,0.00016,0.021089,0.025533,0.0,0.094026,0.0914,0.239907,0.041158,0.216775,0.0
0.138833,0.0,0.0,0.0,0.0,0.016663,0.025733,0.0,0.029482,0.094212,0.189248,0.037863,0.210903,0.0
0.126233,8.7e-05,0.0,7.1e-05,0.0,0.021983,0.022561,0.0,0.030044,0.221468,0.170293,0.02269,0.206738,0.0
0.122495,0.0,0.0,0.0,0.0,0.019419,0.024795,0.0,0.025906,0.098267,0.174841,0.034313,0.205853,0.0
0.110088,0.0,0.0,0.0,0.0,0.022416,0.023061,0.0,0.025612,0.117601,0.171568,0.028022,0.214023,0.0
0.124461,2.4e-05,0.0,0.0,0.0,0.023053,0.024795,0.0,0.026962,0.121224,0.178623,0.033433,0.21334,0.0
0.165305,1.6e-05,0.0,0.000568,0.0,0.024303,0.020391,8.2e-05,0.028163,0.10526,0.190395,0.020794,0.222198,0.0
0.094251,4e-05,0.0,0.000142,0.0,0.03184,0.024596,0.0,0.334914,0.090817,0.138377,0.582303,0.207241,0.0
0.155749,0.0,0.0,0.0,0.0,0.018409,0.024733,0.0,0.708137,0.092844,0.230812,0.312752,0.219564,0.0
0.125617,0.00761,0.0,0.000284,0.0,0.020609,0.027988,0.00041,0.059021,0.095074,0.142329,0.042243,0.217472,0.0
0.106042,0.0,0.0,0.0,0.000241,0.021984,0.019382,0.0,0.024308,0.09178,0.171143,0.029465,0.215397,0.0
0.121416,8e-06,0.0,0.0,0.0,0.025035,0.018532,0.0,0.033761,0.09515,0.160476,0.02655,0.215958,0.0
0.126272,0.0,0.0,7.1e-05,0.001685,0.022145,0.022246,0.0,0.032258,0.09064,0.166256,0.034727,0.225801,0.0
0.126695,0.0,0.0,0.0,0.0,0.023009,0.022662,0.0,0.031983,0.105843,0.210157,0.043759,0.20922,0.0
0.171779,0.0,0.0,0.0,0.0,0.020877,0.0228,8.2e-05,0.072284,0.084533,0.260518,0.084113,0.221503,0.0
0.181027,0.0,0.0,0.0,0.0,0.026044,0.020276,0.0,0.068039,0.103107,0.2017,0.035557,0.219985,0.0
0.123459,0.0,0.0,0.0,0.0,0.026211,0.018028,8.2e-05,0.031662,0.098723,0.225627,0.033512,0.218283,0.0
0.094521,0.0,0.0,0.0,0.0,0.021549,0.026097,8.2e-05,0.370025,0.081036,0.191373,0.622644,0.214531,0.0
0.155903,6.4e-05,0.0,7.1e-05,0.0,0.025591,0.01939,8.2e-05,0.682949,0.105032,0.18963,0.260402,0.212934,0.0
0.109317,0.003292,0.0,0.000213,0.0,0.018156,0.0249,0.0,0.04237,0.114256,0.169486,0.051192,0.211231,0.0
0.140105,0.002044,0.0,0.000213,0.0,0.0223,0.022325,0.0,0.031146,0.128167,0.165958,0.020484,0.213807,0.0
0.105811,0.000803,0.0,0.000142,0.0,0.01802,0.023746,0.0,0.024005,0.096392,0.228517,0.033183,0.219705,0.0
0.142109,8e-06,0.0,0.0,0.0,0.020306,0.021983,0.0,0.031941,0.090665,0.165321,0.030648,0.225875,0.0
0.106736,4.8e-05,0.0,0.0,0.0,0.025591,0.021035,0.000738,0.026828,0.093326,0.230429,0.028721,0.219781,0.0
0.141839,1.6e-05,0.0,0.000142,0.0,0.023947,0.025076,0.0,0.030446,0.095378,0.153081,0.027202,0.233795,0.0
0.090205,0.0,0.0,0.0,8e-05,0.02313,0.022105,8.2e-05,0.030541,0.09102,0.188695,0.032161,0.221442,0.0
0.139064,0.0,0.0,0.000142,0.0,0.021044,0.024701,8.2e-05,0.027987,0.100598,0.21156,0.031351,0.226894,0.0
0.162184,0.025694,0.0,0.0,0.0,0.02453,0.019201,0.0,0.389751,0.091197,0.200425,0.626049,0.217878,0.0
0.128083,0.005352,0.0,0.0,0.0,0.022871,0.02539,0.0,0.815574,0.091831,0.182363,0.400251,0.233828,0.0
0.16018,0.0,0.0,0.0,0.0,0.026033,0.02468,8.2e-05,0.077757,0.094669,0.31802,0.087097,0.241527,0.0
0.358354,0.013081,0.0,0.0,0.0,0.021547,0.027038,0.0,0.079883,0.091957,0.38011,0.045876,0.241813,0.0
0.122765,0.0,0.0,7.1e-05,0.0,0.022956,0.022475,0.0,0.03598,0.093959,0.185338,0.028338,0.245503,0.0
0.125925,0.0,0.0,0.0,0.0,0.017014,0.024646,0.0,0.030958,0.092591,0.20136,0.038037,0.247502,0.0
0.121147,0.0,0.0,0.0,0.0,0.01836,0.020632,0.0,0.033949,0.095201,0.186953,0.031506,0.254413,0.0
0.110165,0.0,0.0,0.0,0.0,0.021992,0.024701,0.0,0.025176,0.094669,0.140799,0.023955,0.255805,0.0
0.140721,8e-06,0.0,0.0,0.0,0.022421,0.021169,0.0,0.028954,0.127509,0.213005,0.031835,0.256548,0.0
0.106389,0.0,0.0,0.0,0.0,0.023156,0.023921,0.0,0.029914,0.102929,0.162643,0.033142,0.251263,0.0
0.126503,0.0,0.0,0.001632,0.0,0.020597,0.023753,8.2e-05,0.346272,0.105565,0.162898,0.583084,0.249545,0.0
0.124653,0.0,0.0,0.000497,0.0,0.021847,0.023849,0.0,0.699589,0.093199,0.200085,0.293632,0.254955,0.0
0.11055,0.005169,0.0,0.002767,0.0,0.021888,0.023398,0.00041,0.041177,0.084609,0.161028,0.043886,0.240198,0.0
0.156173,0.000795,0.0,7.1e-05,0.00016,0.026652,0.01921,0.0,0.033888,0.102574,0.176923,0.031006,0.249848,0.0
0.12238,0.00241,0.0,0.0,0.0,0.020728,0.022141,8.2e-05,0.029803,0.095226,0.168763,0.031743,0.241884,0.0
0.125925,8e-06,0.0,7.1e-05,0.0,0.022681,0.023828,0.0,0.031279,0.091729,0.243051,0.037993,0.249461,0.0
0.126426,2.4e-05,0.0,0.0,0.0,0.024434,0.025758,0.0,0.035283,0.091577,0.18283,0.042151,0.246464,0.0
0.155248,0.0,0.0,7.1e-05,0.0,0.024902,0.019488,0.0,0.095949,0.093528,0.273821,0.068243,0.236726,0.0
0.180641,0.0,0.0,0.0,0.0,0.01952,0.027463,0.0,0.07456,0.090842,0.175393,0.062458,0.234063,0.0
0.106003,0.0,0.0,7.1e-05,0.0,0.022954,0.020804,0.0,0.02713,0.095834,0.197663,0.036465,0.247107,0.0
0.143149,0.0,0.0,0.0,0.0,0.019296,0.02071,0.0,0.355172,0.094364,0.179346,0.566249,0.232603,0.0
0.106543,0.0,0.0,0.001206,0.0,0.021142,0.022186,0.0,0.697031,0.09591,0.142924,0.315964,0.225853,0.0
0.126002,8e-06,0.0,0.0,0.0,0.024953,0.019676,0.0,0.046818,0.131766,0.165066,0.041996,0.232563,0.0
0.138448,0.0,0.0,0.0,0.0,0.017956,0.023018,0.0,0.027019,0.111089,0.195113,0.030538,0.235322,0.0
0.139835,0.0,0.0,0.0,0.0,0.020667,0.028657,0.0,0.025967,0.091729,0.180705,0.038231,0.238106,0.0
0.125771,0.0,0.0,0.000497,0.0,0.021933,0.018157,0.0,0.029708,0.11119,0.214152,0.027373,0.248991,0.0
0.105541,0.0,0.0,0.0,0.0,0.016585,0.024068,0.000328,0.030495,0.093706,0.142881,0.030465,0.256727,0.0
0.125732,0.0,0.0,0.001135,0.00016,0.020731,0.029177,0.0,0.03204,0.095657,0.163366,0.0323,0.264944,0.0
0.139141,0.0,0.0,0.0,0.0,0.022218,0.021602,0.0,0.028296,0.092565,0.194943,0.025433,0.265093,0.0
0.122149,8e-06,0.0,0.0,0.0,0.025337,0.022335,0.00082,0.030534,0.091628,0.20102,0.035019,0.267971,0.0
0.126272,0.000437,0.0,0.0,0.0,0.021271,0.025201,0.0,0.388375,0.098419,0.149469,0.641622,0.250637,0.0
0.111745,0.0,0.0,0.0,0.0,0.018563,0.025444,0.0,0.842895,0.091121,0.18419,0.414824,0.261551,0.0
0.125771,2.4e-05,0.0,7.1e-05,0.0,0.022184,0.021148,0.0,0.186173,0.094441,0.237314,0.173928,0.249727,0.0
0.210119,0.0,0.0,0.0,0.0,0.018186,0.024265,8.2e-05,0.137252,0.090183,0.248746,0.066993,0.242185,0.0
0.139257,0.0,0.0,0.0,0.0,0.015854,0.017194,0.0,0.026598,0.09145,0.178198,0.02275,0.253372,0.0
0.093981,0.0,0.0,7.1e-05,0.0,0.017749,0.023145,0.0,0.033138,0.213688,0.140161,0.028746,0.248373,0.0
0.155248,0.0,0.0,0.0,0.0,0.021996,0.025774,0.0,0.023612,0.098951,0.212112,0.037278,0.261366,0.0
0.122919,0.0,0.0,0.0,0.0,0.019063,0.020395,0.0,0.029252,0.135516,0.190013,0.023623,0.250397,0.0
0.126233,0.0,0.0,7.1e-05,0.0,0.024465,0.021107,0.0,0.034366,0.10896,0.134042,0.031753,0.238367,0.0
0.132976,0.0,0.0,0.00071,0.0,0.02212,0.021221,0.000164,0.032278,0.090361,0.155419,0.032816,0.23799,0.0
0.126541,0.0,0.0,0.0,0.0,0.03074,0.020741,0.0,0.347557,0.095454,0.211092,0.596755,0.243457,0.0
0.140413,0.0,0.0,0.000284,0.0,0.019902,0.024494,0.001476,0.687543,0.095707,0.139609,0.290066,0.24323,0.0
0.106581,0.0,0.0,0.0,0.0,0.022714,0.025012,0.0,0.056876,0.093756,0.19252,0.044455,0.243926,0.0
0.142764,8e-06,0.0,0.0,0.00016,0.023772,0.024374,0.0,0.035303,0.091526,0.150701,0.030449,0.247267,0.0
0.125385,0.0,0.0,0.0,0.0,0.021031,0.022798,0.0,0.028033,0.091324,0.174246,0.025085,0.240445,0.0
0.093943,0.0,0.0,0.000497,0.0,0.025035,0.017046,0.0,0.033153,0.095327,0.188865,0.040772,0.231996,0.0
0.143342,0.0,0.0,0.000284,0.0,0.017987,0.029035,8.2e-05,0.032939,0.092692,0.148831,0.047892,0.236382,0.0
0.197172,0.0,0.0,0.0,0.0,0.021402,0.009141,0.0,0.066043,0.095936,0.281598,0.063303,0.234826,0.0
0.139642,0.0,0.0,0.0,0.0,0.016337,0.018652,0.0,0.073997,0.09178,0.189503,0.060657,0.241219,0.0
0.123305,0.0,0.0,0.0,0.0,0.022365,0.018663,0.0,0.03214,0.091577,0.177476,0.031072,0.229919,0.0
0.127466,1.6e-05,0.0,0.0,0.0,0.021223,0.018255,8.2e-05,0.330665,0.095505,0.1915,0.576208,0.236198,0.0
0.123728,0.0,0.0,0.0,0.0,0.01781,0.019306,0.0,0.726788,0.097608,0.137229,0.311993,0.242413,0.0
0.140297,0.0,0.0,7.1e-05,0.0,0.021304,0.026705,0.0,0.039077,0.095277,0.178921,0.032199,0.246166,0.0
0.126695,0.0,0.0,0.0,0.0,0.019199,0.024795,0.0,0.030706,0.148439,0.153209,0.032617,0.250251,0.0
0.122727,0.0,0.0,7.1e-05,0.0,0.016362,0.019597,0.000164,0.028346,0.092109,0.172461,0.027731,0.266341,0.0
0.128314,0.0,0.0,0.0,0.0,0.018874,0.024415,0.0,0.037031,0.095707,0.18521,0.041522,0.235292,0.0
0.121917,0.0,0.0,0.001135,0.0,0.018954,0.020959,0.000328,0.025604,0.092844,0.179728,0.023066,0.25304,0.0
